0,0,[4, 4, 4, 5, 4, 4, 4],[0, 2, 4, 6, 8, 10, 12] | 14200,31900,1.8596,0.0736139117287
0,0,[4, 4, 3, 1, 3, 4, 4],[0, 2, 4, 6, 8, 10, 12] | 14900,27900,1.9407,0.0736139117287
0,0,[4, 4, 3, 0, 3, 4, 4],[0, 2, 4, 6, 8, 10, 12] | 14400,26700,1.8822,0.0736139117287
0,0,[4, 4, 2, 1, 2, 4, 4],[0, 2, 4, 6, 8, 10, 12] | 14600,26200,1.899,0.0736139117287
0,0,[4, 4, 2, 0, 2, 4, 4],[0, 2, 4, 6, 8, 10, 12] | 14100,25600,1.8405,0.0736139117287
0,0,[4, 4, 1, 4, 1, 4, 4],[0, 2, 4, 6, 8, 10, 12] | 16400,31900,2.133,0.0736139117287
0,0,[4, 4, 1, 3, 1, 4, 4],[0, 2, 4, 6, 8, 10, 12] | 16200,31900,2.11215,0.0736139117287
0,0,[4, 4, 1, 2, 1, 4, 4],[0, 2, 4, 6, 8, 10, 12] | 16000,31900,2.0913,0.0736139117287
0,0,[4, 4, 1, 1, 1, 4, 4],[0, 2, 4, 6, 8, 10, 12] | 17500,31900,2.2836,0.0736139117287
0,0,[4, 4, 1, 0, 1, 4, 4],[0, 2, 4, 6, 8, 10, 12] | 17100,31900,2.2251,0.0736139117287
0,0,[4, 4, 1, 5, 1, 4, 4],[0, 2, 4, 6, 8, 10, 12] | 16600,31900,2.1608,0.0736139117287
0,0,[4, 4, 0, 4, 0, 4, 4],[0, 2, 4, 6, 8, 10, 12] | 15500,31900,2.016,0.0736139117287
0,0,[4, 4, 0, 3, 0, 4, 4],[0, 2, 4, 6, 8, 10, 12] | 15300,31700,1.99515,0.0736139117287
0,0,[4, 4, 0, 2, 0, 4, 4],[0, 2, 4, 6, 8, 10, 12] | 15100,30800,1.9743,0.0736139117287
0,0,[4, 4, 0, 1, 0, 4, 4],[0, 2, 4, 6, 8, 10, 12] | 16600,31900,2.1666,0.0736139117287
0,0,[4, 4, 0, 0, 0, 4, 4],[0, 2, 4, 6, 8, 10, 12] | 16200,31900,2.1081,0.0736139117287
0,0,[4, 4, 0, 5, 0, 4, 4],[0, 2, 4, 6, 8, 10, 12] | 15700,31900,2.0438,0.0736139117287
0,0,[4, 4, 5, 4, 5, 4, 4],[0, 2, 4, 6, 8, 10, 12] | 14400,31900,1.8874,0.0736139117287
0,0,[4, 4, 5, 3, 5, 4, 4],[0, 2, 4, 6, 8, 10, 12] | 14300,31900,1.86655,0.0736139117287
0,0,[4, 4, 5, 2, 5, 4, 4],[0, 2, 4, 6, 8, 10, 12] | 14100,31900,1.8457,0.0736139117287
0,0,[4, 4, 5, 1, 5, 4, 4],[0, 2, 4, 6, 8, 10, 12] | 15600,31900,2.038,0.0736139117287
0,0,[4, 4, 5, 0, 5, 4, 4],[0, 2, 4, 6, 8, 10, 12] | 15100,31900,1.9795,0.0736139117287
0,0,[4, 4, 5, 5, 5, 4, 4],[0, 2, 4, 6, 8, 10, 12] | 14600,31900,1.9152,0.0736139117287
0,0,[4, 3, 4, 1, 4, 3, 4],[0, 2, 4, 6, 8, 10, 12] | 14900,27900,1.9407,0.0736139117287
0,0,[4, 3, 4, 0, 4, 3, 4],[0, 2, 4, 6, 8, 10, 12] | 14400,26700,1.8822,0.0736139117287
0,0,[4, 3, 3, 1, 3, 3, 4],[0, 2, 4, 6, 8, 10, 12] | 14600,26200,1.899,0.0736139117287
0,0,[4, 3, 3, 0, 3, 3, 4],[0, 2, 4, 6, 8, 10, 12] | 14100,25000,1.8405,0.0736139117287
0,0,[4, 3, 2, 1, 2, 3, 4],[0, 2, 4, 6, 8, 10, 12] | 14200,24600,1.8573,0.0736139117287
0,0,[4, 3, 1, 4, 1, 3, 4],[0, 2, 4, 6, 8, 10, 12] | 16000,31900,2.0913,0.0736139117287
0,0,[4, 3, 1, 3, 1, 3, 4],[0, 2, 4, 6, 8, 10, 12] | 15900,31900,2.07045,0.0736139117287
0,0,[4, 3, 1, 2, 1, 3, 4],[0, 2, 4, 6, 8, 10, 12] | 15700,31900,2.0496,0.0736139117287
0,0,[4, 3, 1, 1, 1, 3, 4],[0, 2, 4, 6, 8, 10, 12] | 17200,31900,2.2419,0.0736139117287
0,0,[4, 3, 1, 0, 1, 3, 4],[0, 2, 4, 6, 8, 10, 12] | 16800,31900,2.1834,0.0736139117287
0,0,[4, 3, 1, 5, 1, 3, 4],[0, 2, 4, 6, 8, 10, 12] | 16200,31900,2.1191,0.0736139117287
0,0,[4, 3, 0, 4, 0, 3, 4],[0, 2, 4, 6, 8, 10, 12] | 15100,30800,1.9743,0.0736139117287
0,0,[4, 3, 0, 3, 0, 3, 4],[0, 2, 4, 6, 8, 10, 12] | 15000,29900,1.95345,0.0736139117287
0,0,[4, 3, 0, 2, 0, 3, 4],[0, 2, 4, 6, 8, 10, 12] | 14800,29000,1.9326,0.0736139117287
0,0,[4, 3, 0, 1, 0, 3, 4],[0, 2, 4, 6, 8, 10, 12] | 16300,31900,2.1249,0.0736139117287
0,0,[4, 3, 0, 0, 0, 3, 4],[0, 2, 4, 6, 8, 10, 12] | 15900,31900,2.0664,0.0736139117287
0,0,[4, 3, 0, 5, 0, 3, 4],[0, 2, 4, 6, 8, 10, 12] | 15300,31900,2.0021,0.0736139117287
0,0,[4, 3, 5, 4, 5, 3, 4],[0, 2, 4, 6, 8, 10, 12] | 14100,31900,1.8457,0.0736139117287
0,0,[4, 3, 5, 1, 5, 3, 4],[0, 2, 4, 6, 8, 10, 12] | 15300,30100,1.9963,0.0736139117287
0,0,[4, 3, 5, 0, 5, 3, 4],[0, 2, 4, 6, 8, 10, 12] | 14800,29000,1.9378,0.0736139117287
0,0,[4, 3, 5, 5, 5, 3, 4],[0, 2, 4, 6, 8, 10, 12] | 14300,31900,1.8735,0.0736139117287
0,0,[4, 2, 4, 1, 4, 2, 4],[0, 2, 4, 6, 8, 10, 12] | 14600,26200,1.899,0.0736139117287
0,0,[4, 2, 4, 0, 4, 2, 4],[0, 2, 4, 6, 8, 10, 12] | 14100,25600,1.8405,0.0736139117287
0,0,[4, 2, 3, 1, 3, 2, 4],[0, 2, 4, 6, 8, 10, 12] | 14200,24600,1.8573,0.0736139117287
0,0,[4, 2, 1, 4, 1, 2, 4],[0, 2, 4, 6, 8, 10, 12] | 15700,31900,2.0496,0.0736139117287
0,0,[4, 2, 1, 3, 1, 2, 4],[0, 2, 4, 6, 8, 10, 12] | 15600,31700,2.02875,0.0736139117287
0,0,[4, 2, 1, 2, 1, 2, 4],[0, 2, 4, 6, 8, 10, 12] | 15400,30900,2.0079,0.0736139117287
0,0,[4, 2, 1, 1, 1, 2, 4],[0, 2, 4, 6, 8, 10, 12] | 16900,31900,2.2002,0.0736139117287
0,0,[4, 2, 1, 0, 1, 2, 4],[0, 2, 4, 6, 8, 10, 12] | 16500,31900,2.1417,0.0736139117287
0,0,[4, 2, 1, 5, 1, 2, 4],[0, 2, 4, 6, 8, 10, 12] | 15900,31900,2.0774,0.0736139117287
0,0,[4, 2, 0, 4, 0, 2, 4],[0, 2, 4, 6, 8, 10, 12] | 14800,29100,1.9326,0.0736139117287
0,0,[4, 2, 0, 3, 0, 2, 4],[0, 2, 4, 6, 8, 10, 12] | 14700,28200,1.91175,0.0736139117287
0,0,[4, 2, 0, 2, 0, 2, 4],[0, 2, 4, 6, 8, 10, 12] | 14500,27300,1.8909,0.0736139117287
0,0,[4, 2, 0, 1, 0, 2, 4],[0, 2, 4, 6, 8, 10, 12] | 16000,31900,2.0832,0.0736139117287
0,0,[4, 2, 0, 0, 0, 2, 4],[0, 2, 4, 6, 8, 10, 12] | 15600,31900,2.0247,0.0736139117287
0,0,[4, 2, 0, 5, 0, 2, 4],[0, 2, 4, 6, 8, 10, 12] | 15000,30200,1.9604,0.0736139117287
0,0,[4, 2, 5, 1, 5, 2, 4],[0, 2, 4, 6, 8, 10, 12] | 15000,28900,1.9546,0.0736139117287
0,0,[4, 2, 5, 0, 5, 2, 4],[0, 2, 4, 6, 8, 10, 12] | 14500,28900,1.8961,0.0736139117287
0,0,[4, 1, 4, 4, 4, 1, 4],[0, 2, 4, 6, 8, 10, 12] | 16400,31900,2.133,0.0736139117287
0,0,[4, 1, 4, 3, 4, 1, 4],[0, 2, 4, 6, 8, 10, 12] | 16200,31900,2.11215,0.0736139117287
0,0,[4, 1, 4, 2, 4, 1, 4],[0, 2, 4, 6, 8, 10, 12] | 16000,31900,2.0913,0.0736139117287
0,0,[4, 1, 4, 1, 4, 1, 4],[0, 2, 4, 6, 8, 10, 12] | 17500,31900,2.2836,0.0736139117287
0,0,[4, 1, 4, 0, 4, 1, 4],[0, 2, 4, 6, 8, 10, 12] | 17100,31900,2.2251,0.0736139117287
0,0,[4, 1, 4, 5, 4, 1, 4],[0, 2, 4, 6, 8, 10, 12] | 16600,31900,2.1608,0.0736139117287
0,0,[4, 1, 3, 4, 3, 1, 4],[0, 2, 4, 6, 8, 10, 12] | 16000,31900,2.0913,0.0736139117287
0,0,[4, 1, 3, 3, 3, 1, 4],[0, 2, 4, 6, 8, 10, 12] | 15900,31900,2.07045,0.0736139117287
0,0,[4, 1, 3, 2, 3, 1, 4],[0, 2, 4, 6, 8, 10, 12] | 15700,31900,2.0496,0.0736139117287
0,0,[4, 1, 3, 1, 3, 1, 4],[0, 2, 4, 6, 8, 10, 12] | 17200,31900,2.2419,0.0736139117287
0,0,[4, 1, 3, 0, 3, 1, 4],[0, 2, 4, 6, 8, 10, 12] | 16800,31900,2.1834,0.0736139117287
0,0,[4, 1, 3, 5, 3, 1, 4],[0, 2, 4, 6, 8, 10, 12] | 16200,31900,2.1191,0.0736139117287
0,0,[4, 1, 2, 4, 2, 1, 4],[0, 2, 4, 6, 8, 10, 12] | 15700,31900,2.0496,0.0736139117287
0,0,[4, 1, 2, 3, 2, 1, 4],[0, 2, 4, 6, 8, 10, 12] | 15600,31700,2.02875,0.0736139117287
0,0,[4, 1, 2, 2, 2, 1, 4],[0, 2, 4, 6, 8, 10, 12] | 15400,30900,2.0079,0.0736139117287
0,0,[4, 1, 2, 1, 2, 1, 4],[0, 2, 4, 6, 8, 10, 12] | 16900,31900,2.2002,0.0736139117287
0,0,[4, 1, 2, 0, 2, 1, 4],[0, 2, 4, 6, 8, 10, 12] | 16500,31900,2.1417,0.0736139117287
0,0,[4, 1, 2, 5, 2, 1, 4],[0, 2, 4, 6, 8, 10, 12] | 15900,31900,2.0774,0.0736139117287
0,0,[4, 1, 1, 4, 1, 1, 4],[0, 2, 4, 6, 8, 10, 12] | 18700,31900,2.4342,0.0736139117287
0,0,[4, 1, 1, 3, 1, 1, 4],[0, 2, 4, 6, 8, 10, 12] | 18600,31900,2.41335,0.0736139117287
0,0,[4, 1, 1, 2, 1, 1, 4],[0, 2, 4, 6, 8, 10, 12] | 18400,31900,2.3925,0.0736139117287
0,0,[4, 1, 1, 1, 1, 1, 4],[0, 2, 4, 6, 8, 10, 12] | 19900,31900,2.5848,0.0736139117287
0,0,[4, 1, 1, 0, 1, 1, 4],[0, 2, 4, 6, 8, 10, 12] | 19400,31900,2.5263,0.0736139117287
0,0,[4, 1, 1, 5, 1, 1, 4],[0, 2, 4, 6, 8, 10, 12] | 18900,31900,2.462,0.0736139117287
0,0,[4, 1, 0, 4, 0, 1, 4],[0, 2, 4, 6, 8, 10, 12] | 17800,31900,2.3172,0.0736139117287
0,0,[4, 1, 0, 3, 0, 1, 4],[0, 2, 4, 6, 8, 10, 12] | 17700,31900,2.29635,0.0736139117287
0,0,[4, 1, 0, 2, 0, 1, 4],[0, 2, 4, 6, 8, 10, 12] | 17500,31900,2.2755,0.0736139117287
0,0,[4, 1, 0, 1, 0, 1, 4],[0, 2, 4, 6, 8, 10, 12] | 19000,31900,2.4678,0.0736139117287
0,0,[4, 1, 0, 0, 0, 1, 4],[0, 2, 4, 6, 8, 10, 12] | 18500,31900,2.4093,0.0736139117287
0,0,[4, 1, 0, 5, 0, 1, 4],[0, 2, 4, 6, 8, 10, 12] | 18000,31900,2.345,0.0736139117287
0,0,[4, 1, 5, 4, 5, 1, 4],[0, 2, 4, 6, 8, 10, 12] | 16800,31900,2.1886,0.0736139117287
0,0,[4, 1, 5, 3, 5, 1, 4],[0, 2, 4, 6, 8, 10, 12] | 16600,31900,2.16775,0.0736139117287
0,0,[4, 1, 5, 2, 5, 1, 4],[0, 2, 4, 6, 8, 10, 12] | 16500,31900,2.1469,0.0736139117287
0,0,[4, 1, 5, 1, 5, 1, 4],[0, 2, 4, 6, 8, 10, 12] | 17900,31900,2.3392,0.0736139117287
0,0,[4, 1, 5, 0, 5, 1, 4],[0, 2, 4, 6, 8, 10, 12] | 17500,31900,2.2807,0.0736139117287
0,0,[4, 1, 5, 5, 5, 1, 4],[0, 2, 4, 6, 8, 10, 12] | 17000,31900,2.2164,0.0736139117287
0,0,[4, 0, 4, 4, 4, 0, 4],[0, 2, 4, 6, 8, 10, 12] | 15500,31900,2.016,0.0736139117287
0,0,[4, 0, 4, 3, 4, 0, 4],[0, 2, 4, 6, 8, 10, 12] | 15300,31700,1.99515,0.0736139117287
0,0,[4, 0, 4, 2, 4, 0, 4],[0, 2, 4, 6, 8, 10, 12] | 15100,30800,1.9743,0.0736139117287
0,0,[4, 0, 4, 1, 4, 0, 4],[0, 2, 4, 6, 8, 10, 12] | 16600,31900,2.1666,0.0736139117287
0,0,[4, 0, 4, 0, 4, 0, 4],[0, 2, 4, 6, 8, 10, 12] | 16200,31900,2.1081,0.0736139117287
0,0,[4, 0, 4, 5, 4, 0, 4],[0, 2, 4, 6, 8, 10, 12] | 15700,31900,2.0438,0.0736139117287
0,0,[4, 0, 3, 4, 3, 0, 4],[0, 2, 4, 6, 8, 10, 12] | 15100,30800,1.9743,0.0736139117287
0,0,[4, 0, 3, 3, 3, 0, 4],[0, 2, 4, 6, 8, 10, 12] | 15000,29900,1.95345,0.0736139117287
0,0,[4, 0, 3, 2, 3, 0, 4],[0, 2, 4, 6, 8, 10, 12] | 14800,29000,1.9326,0.0736139117287
0,0,[4, 0, 3, 1, 3, 0, 4],[0, 2, 4, 6, 8, 10, 12] | 16300,31900,2.1249,0.0736139117287
0,0,[4, 0, 3, 0, 3, 0, 4],[0, 2, 4, 6, 8, 10, 12] | 15900,31900,2.0664,0.0736139117287
0,0,[4, 0, 3, 5, 3, 0, 4],[0, 2, 4, 6, 8, 10, 12] | 15300,31900,2.0021,0.0736139117287
0,0,[4, 0, 2, 4, 2, 0, 4],[0, 2, 4, 6, 8, 10, 12] | 14800,29000,1.9326,0.0736139117287
0,0,[4, 0, 2, 3, 2, 0, 4],[0, 2, 4, 6, 8, 10, 12] | 14700,28200,1.91175,0.0736139117287
0,0,[4, 0, 2, 2, 2, 0, 4],[0, 2, 4, 6, 8, 10, 12] | 14500,27300,1.8909,0.0736139117287
